,index,PhraseId,SentenceId,Phrase,Sentiment,Length,categories,POS
14698,126996,126997,6828,sickeningly,1,1,SingleWord,['RB']
14699,127008,127009,6829,Ellen,2,1,SingleWord,['NN']
14700,127009,127010,6829,Pompeo,2,1,SingleWord,['NN']
14701,127050,127051,6832,already-shallow,1,1,SingleWord,"['RB', 'VB']"
14702,127054,127055,6833,MIBII,2,1,SingleWord,['NN']
14703,127073,127074,6833,extravagantly,3,1,SingleWord,['RB']
14704,127084,127085,6835,distinguishes,3,1,SingleWord,['NNS']
14705,127099,127100,6835,distinguishing,2,1,SingleWord,['VBG']
14706,127112,127113,6836,white-knuckled,3,1,SingleWord,"['JJ', 'VBD']"
14707,127134,127135,6837,spoken,2,1,SingleWord,['NN']
14708,127139,127140,6837,Patricio,2,1,SingleWord,['NN']
14709,127141,127142,6837,Guzman,2,1,SingleWord,['NN']
14710,127191,127192,6840,dangerously,2,1,SingleWord,['RB']
14711,127196,127197,6840,machines,2,1,SingleWord,['NNS']
14712,127200,127201,6840,curtains,2,1,SingleWord,['NNS']
14713,127213,127214,6841,Angelina,2,1,SingleWord,['NN']
14714,127226,127227,6842,residents,2,1,SingleWord,['NNS']
14715,127231,127232,6842,Copenhagen,2,1,SingleWord,['NN']
14716,127236,127237,6842,befuddling,1,1,SingleWord,['NN']
14717,127248,127249,6843,legion,2,1,SingleWord,['NN']
14718,127260,127261,6844,glitz,3,1,SingleWord,['NN']
14719,127314,127315,6847,rogue,2,1,SingleWord,['NN']
14720,127316,127317,6847,assassins,2,1,SingleWord,['NNS']
14721,127324,127325,6847,agency,2,1,SingleWord,['NN']
14722,127330,127331,6847,amnesiac,1,1,SingleWord,['NN']
14723,127339,127340,6847,Damon\/Bourne,2,1,SingleWord,"['NN', 'NN']"
14724,127342,127343,6848,Malone,3,1,SingleWord,['NN']
14725,127410,127411,6853,Mastering,2,1,SingleWord,['VBG']
14726,127414,127415,6853,formidable,3,1,SingleWord,['JJ']
14727,127415,127416,6853,arithmetic,2,1,SingleWord,['JJ']
14728,127419,127420,6853,cameras,2,1,SingleWord,['NNS']
14729,127426,127427,6853,flood,2,1,SingleWord,['NN']
14730,127436,127437,6854,swirl,2,1,SingleWord,['NN']
14731,127457,127458,6855,betters,2,1,SingleWord,['NNS']
14732,127468,127469,6856,serene,3,1,SingleWord,['NN']
14733,127475,127476,6857,Cantet,2,1,SingleWord,['NN']
14734,127479,127480,6857,illuminates,3,1,SingleWord,['NNS']
14735,127496,127497,6858,journalism,2,1,SingleWord,['NN']
14736,127528,127529,6860,eponymous,2,1,SingleWord,['JJ']
14737,127531,127532,6860,1980,2,1,SingleWord,[]
14738,127540,127541,6860,lingered,2,1,SingleWord,['VBN']
14739,127547,127548,6861,hop,2,1,SingleWord,['NN']
14740,127561,127562,6861,Rocawear,2,1,SingleWord,['NN']
14741,127587,127588,6862,gesturing,3,1,SingleWord,['VBG']
14742,127591,127592,6863,Baby-faced,2,1,SingleWord,"['NN', 'VBD']"
14743,127635,127636,6865,stimulate,3,1,SingleWord,['NN']
14744,127672,127673,6867,slop,2,1,SingleWord,['NN']
14745,127696,127697,6868,untold,2,1,SingleWord,['JJ']
14746,127699,127700,6868,Bui,3,1,SingleWord,['NN']
14747,127708,127709,6868,suspiciously,1,1,SingleWord,['RB']
14748,127742,127743,6869,bliss,3,1,SingleWord,['NN']
14749,127748,127749,6870,overview,2,1,SingleWord,['NN']
14750,127757,127758,6870,daredevils,2,1,SingleWord,['NNS']
14751,127762,127763,6870,views,2,1,SingleWord,['NNS']
14752,127789,127790,6872,Scarface,2,1,SingleWord,['NN']
14753,127792,127793,6872,Carlito,2,1,SingleWord,['NN']
14754,127796,127797,6873,reward,3,1,SingleWord,['NN']
14755,127814,127815,6874,quietude,2,1,SingleWord,['NN']
14756,127823,127824,6874,lived-in,2,1,SingleWord,"['VBN', 'IN']"
14757,127838,127839,6875,springboard,2,1,SingleWord,['NN']
14758,127846,127847,6876,Komediant,2,1,SingleWord,['NN']
14759,127878,127879,6878,Queens,2,1,SingleWord,['NNS']
14760,127897,127898,6880,incurably,1,1,SingleWord,['RB']
14761,127901,127902,6881,Brett,2,1,SingleWord,['NN']
14762,127903,127904,6881,Morgen,2,1,SingleWord,['NN']
14763,127906,127907,6881,Nanette,2,1,SingleWord,['NN']
14764,127913,127914,6881,biographical,2,1,SingleWord,['JJ']
14765,127923,127924,6882,Play-Doh,2,1,SingleWord,"['NN', 'NN']"
14766,127941,127942,6882,fingers,2,1,SingleWord,['NNS']
14767,127955,127956,6883,junior-high,3,1,SingleWord,"['JJ', 'JJ']"
14768,127968,127969,6883,millisecond,2,1,SingleWord,['NN']
14769,128015,128016,6886,ventures,2,1,SingleWord,['NNS']
14770,128018,128019,6886,abilities,2,1,SingleWord,['NNS']
14771,128076,128077,6890,ratchets,3,1,SingleWord,['NNS']
14772,128087,128088,6890,rip,2,1,SingleWord,['NN']
14773,128112,128113,6892,grotesquely,0,1,SingleWord,['RB']
14774,128117,128118,6893,unrequited,2,1,SingleWord,['JJ']
14775,128146,128147,6894,substituting,3,1,SingleWord,['VBG']
14776,128181,128182,6896,prior,2,1,SingleWord,['RB']
14777,128188,128189,6897,guilt-free,3,1,SingleWord,"['NNS', 'JJ']"
14778,128207,128208,6898,doodled,2,1,SingleWord,['VBN']
14779,128209,128210,6898,Steamboat,2,1,SingleWord,['NN']
14780,128228,128229,6900,fairness,2,1,SingleWord,['NN']
14781,128240,128241,6900,varying,2,1,SingleWord,['VBG']
14782,128248,128249,6900,coughed,2,1,SingleWord,['NNS']
14783,128249,128250,6900,fidgeted,2,1,SingleWord,['VBN']
14784,128252,128253,6900,romped,2,1,SingleWord,['NN']
14785,128257,128258,6900,aisles,2,1,SingleWord,['NNS']
14786,128260,128261,6900,bathroom,2,1,SingleWord,['NN']
14787,128262,128263,6901,ou,2,1,SingleWord,['NN']
14788,128278,128279,6901,cleavage,2,1,SingleWord,['NN']
14789,128286,128287,6901,principled,3,1,SingleWord,['VBN']
14790,128302,128303,6903,confession,2,1,SingleWord,['NN']
14791,128321,128322,6904,Sling,2,1,SingleWord,['VBG']
14792,128335,128336,6904,Bob,2,1,SingleWord,['NN']
14793,128339,128340,6905,Hanukkah,3,1,SingleWord,['NN']
14794,128343,128344,6905,fried,2,1,SingleWord,['VBN']
14795,128366,128367,6906,peas,2,1,SingleWord,['NNS']
14796,128405,128406,6908,Sprecher,2,1,SingleWord,['NN']
14797,128426,128427,6909,reference,2,1,SingleWord,['NN']
14798,128461,128462,6911,1992,2,1,SingleWord,[]
14799,128465,128466,6911,Unforgiven,1,1,SingleWord,['RB']
14800,128469,128470,6911,utilized,2,1,SingleWord,['JJ']
14801,128473,128474,6911,scintillating,4,1,SingleWord,['VBG']
14802,128500,128501,6912,civilization,2,1,SingleWord,['NN']
14803,128504,128505,6912,cure,2,1,SingleWord,['NN']
14804,128541,128542,6914,doe-eyed,2,1,SingleWord,"['NN', 'VBD']"
14805,128546,128547,6914,pre-9,2,1,SingleWord,['NN']
14806,128556,128557,6914,Homeric,2,1,SingleWord,['NN']
14807,128565,128566,6915,Barrie,2,1,SingleWord,['NN']
14808,128574,128575,6916,restrained,2,1,SingleWord,['VBN']
14809,128577,128578,6916,65-year-old,2,1,SingleWord,"['NN', 'JJ']"
14810,128586,128587,6916,12th,2,1,SingleWord,['NN']
14811,128599,128600,6916,choosing,2,1,SingleWord,['VBG']
14812,128607,128608,6916,actuary,2,1,SingleWord,['JJ']
14813,128614,128615,6917,sleepwalk,2,1,SingleWord,['NN']
14814,128617,128618,6917,vulgarities,1,1,SingleWord,['NNS']
14815,128626,128627,6918,rawness,2,1,SingleWord,['NN']
14816,128646,128647,6920,complaints,2,1,SingleWord,['NNS']
14817,128660,128661,6920,hard-won,3,1,SingleWord,"['JJ', 'VBD']"
14818,128671,128672,6920,fiascos,1,1,SingleWord,['NN']
14819,128686,128687,6921,joint,2,1,SingleWord,['NN']
14820,128687,128688,6921,promotion,2,1,SingleWord,['NN']
14821,128692,128693,6921,Association,2,1,SingleWord,['NN']
14822,128695,128696,6921,teenaged,2,1,SingleWord,['VBN']
14823,128699,128700,6921,poster-boy,2,1,SingleWord,"['NN', 'NN']"
14824,128702,128703,6921,Lil,2,1,SingleWord,['NN']
14825,128710,128711,6923,22,2,1,SingleWord,[]
14826,128718,128719,6924,bonanza,2,1,SingleWord,['NN']
14827,128727,128728,6924,outlandish,1,1,SingleWord,['JJ']
14828,128729,128730,6924,schemes,2,1,SingleWord,['NNS']
14829,128732,128733,6924,puns,1,1,SingleWord,['NNS']
14830,128745,128746,6924,Tashlin,2,1,SingleWord,['NN']
14831,128750,128751,6924,recapitulation,3,1,SingleWord,['NN']
14832,128763,128764,6926,Made-Up,2,1,SingleWord,"['VBN', 'RP']"
14833,128768,128769,6926,lampoons,2,1,SingleWord,['NNS']
14834,128779,128780,6926,flattering,3,1,SingleWord,['VBG']
14835,128784,128785,6926,skin-deep,3,1,SingleWord,"['NN', 'NN']"
14836,128785,128786,6926,notions,2,1,SingleWord,['NNS']
14837,128843,128844,6930,boats,2,1,SingleWord,['NNS']
14838,128846,128847,6930,tracks,2,1,SingleWord,['NNS']
14839,128872,128873,6931,millennium,2,1,SingleWord,['NN']
14840,128874,128875,6932,Ong,2,1,SingleWord,['RB']
14841,128903,128904,6932,blank-faced,2,1,SingleWord,"['NN', 'VBD']"
14842,128930,128931,6933,damaged-goods,0,1,SingleWord,"['VBN', 'NNS']"
14843,128933,128934,6933,orbits,2,1,SingleWord,['NNS']
14844,128972,128973,6935,nationalism,2,1,SingleWord,['NN']
14845,128979,128980,6935,media-soaked,1,1,SingleWord,"['NNS', 'VBD']"
14846,128987,128988,6936,magician,2,1,SingleWord,['NN']
14847,129005,129006,6938,detective,2,1,SingleWord,['NN']
14848,129014,129015,6938,skullduggery,2,1,SingleWord,['NN']
14849,129088,129089,6942,coma,0,1,SingleWord,['NN']
14850,129096,129097,6943,Tara,2,1,SingleWord,['NN']
14851,129097,129098,6943,Reid,2,1,SingleWord,['NN']
14852,129101,129102,6943,journalist,2,1,SingleWord,['NN']
14853,129110,129111,6943,six-time,2,1,SingleWord,"['CD', 'NN']"
14854,129116,129117,6943,Tropic,2,1,SingleWord,['NN']
14855,129117,129118,6943,Pageant,2,1,SingleWord,['NN']
14856,129156,129157,6945,eighth-grader,3,1,SingleWord,"['JJ', 'NN']"
14857,129184,129185,6946,cable-sports,2,1,SingleWord,"['NN', 'NNS']"
14858,129211,129212,6948,mind-numbing,1,1,SingleWord,"['NN', 'NN']"
14859,129219,129220,6949,piles,2,1,SingleWord,['NNS']
14860,129234,129235,6949,peculiarly,1,1,SingleWord,['RB']
14861,129235,129236,6949,amorality,2,1,SingleWord,['NN']
14862,129283,129284,6952,stomach-churning,1,1,SingleWord,"['NN', 'VBG']"
14863,129288,129289,6952,forever,2,1,SingleWord,['RB']
14864,129297,129298,6952,cracking,2,1,SingleWord,['VBG']
14865,129309,129310,6953,live-action,2,1,SingleWord,"['JJ', 'NN']"
14866,129319,129320,6953,handling,2,1,SingleWord,['VBG']
14867,129334,129335,6954,costumer,2,1,SingleWord,['NN']
14868,129336,129337,6954,jived,2,1,SingleWord,['NN']
14869,129344,129345,6954,Flynn,2,1,SingleWord,['NN']
14870,129369,129370,6955,foul,1,1,SingleWord,['NN']
14871,129372,129373,6955,Shum,2,1,SingleWord,['NN']
14872,129381,129382,6956,futility,1,1,SingleWord,['NN']
14873,129389,129390,6957,pageantry,2,1,SingleWord,['NN']
14874,129394,129395,6957,roars,2,1,SingleWord,['NNS']
14875,129402,129403,6958,blood-splattering,2,1,SingleWord,"['NN', 'NN']"
14876,129406,129407,6958,mass,2,1,SingleWord,['NN']
14877,129408,129409,6958,drug-induced,2,1,SingleWord,"['NN', 'VBD']"
14878,129413,129414,6958,evacuations,2,1,SingleWord,['NNS']
14879,129416,129417,6958,none-too-funny,1,1,SingleWord,"['NN', 'RB', 'JJ']"
14880,129421,129422,6958,distinctions,2,1,SingleWord,['NNS']
14881,129449,129450,6960,labors,1,1,SingleWord,['NNS']
14882,129456,129457,6960,whip,2,1,SingleWord,['NN']
14883,129465,129466,6960,muscle,2,1,SingleWord,['NN']
14884,129484,129485,6962,farts,1,1,SingleWord,['NNS']
14885,129489,129490,6962,nine-year-old,2,1,SingleWord,"['CD', 'NN', 'JJ']"
14886,129493,129494,6963,Uzumaki,2,1,SingleWord,['NN']
14887,129503,129504,6963,prostituted,2,1,SingleWord,['VBN']
14888,129506,129507,6964,stagecrafts,2,1,SingleWord,['NNS']
14889,129512,129513,6964,bolder,3,1,SingleWord,['NN']
14890,129527,129528,6965,audience-pleaser,3,1,SingleWord,"['NN', 'NN']"
14891,129537,129538,6965,waited,2,1,SingleWord,['VBD']
14892,129542,129543,6965,doctor,2,1,SingleWord,['NN']
14893,129546,129547,6965,emergency,2,1,SingleWord,['NN']
14894,129557,129558,6966,Girardot,2,1,SingleWord,['NN']
14895,129569,129570,6967,sweaty-palmed,2,1,SingleWord,"['NN', 'VBD']"
14896,129634,129635,6972,cannon,2,1,SingleWord,['NN']
14897,129639,129640,6972,cream,2,1,SingleWord,['NN']
14898,129682,129683,6974,downs,2,1,SingleWord,['NNS']
14899,129691,129692,6975,malnourished,1,1,SingleWord,['VBN']
14900,129696,129697,6975,gulp,2,1,SingleWord,['NN']
14901,129706,129707,6977,Parris,2,1,SingleWord,['NN']
14902,129735,129736,6981,ape,2,1,SingleWord,['NN']
14903,129744,129745,6982,filler,2,1,SingleWord,['NN']
14904,129768,129769,6984,well-drawn,2,1,SingleWord,"['RB', 'NN']"
14905,129781,129782,6985,rubber-face,2,1,SingleWord,"['NN', 'NN']"
14906,129795,129796,6985,Goldberg,2,1,SingleWord,['NN']
14907,129805,129806,6986,aground,1,1,SingleWord,['NN']
14908,129809,129810,6986,snared,2,1,SingleWord,['VBN']
14909,129834,129835,6989,credulity,2,1,SingleWord,['NN']
14910,129892,129893,6993,impish,1,1,SingleWord,['JJ']
14911,129893,129894,6993,divertissement,2,1,SingleWord,['NN']
14912,129900,129901,6993,Gainsbourg,2,1,SingleWord,['NN']
14913,129917,129918,6994,colonialism,2,1,SingleWord,['NN']
14914,129982,129983,6998,Japanimator,2,1,SingleWord,['NN']
14915,129984,129985,6998,Hayao,2,1,SingleWord,['NN']
14916,129987,129988,6998,survives,2,1,SingleWord,['NNS']
14917,129992,129993,6998,BV,2,1,SingleWord,['NN']
14918,129994,129995,6998,re-voiced,2,1,SingleWord,"['NN', 'VBD']"
14919,129998,129999,6999,masala,2,1,SingleWord,['NN']
14920,130050,130051,7004,sub-par,1,1,SingleWord,"['NN', 'NN']"
14921,130062,130063,7004,shivers,2,1,SingleWord,['NNS']
14922,130085,130086,7006,teen-sleaze,1,1,SingleWord,"['NN', 'NN']"
14923,130088,130089,7007,Snoots,2,1,SingleWord,['NNS']
14924,130104,130105,7007,standbys,2,1,SingleWord,['NN']
14925,130116,130117,7007,malarkey,1,1,SingleWord,['NN']
14926,130129,130130,7007,gobbler,2,1,SingleWord,['NN']
14927,130161,130162,7009,Buries,2,1,SingleWord,['NNS']
14928,130168,130169,7009,borrowed,2,1,SingleWord,['VBN']
14929,130192,130193,7010,Malle,2,1,SingleWord,['NN']
14930,130205,130206,7010,Slob,1,1,SingleWord,['NN']
14931,130207,130208,7010,reductions,2,1,SingleWord,['NNS']
14932,130211,130212,7010,Runyon,2,1,SingleWord,['NN']
14933,130212,130213,7010,crooks,2,1,SingleWord,['NNS']
14934,130239,130240,7013,Retard,1,1,SingleWord,['NN']
14935,130249,130250,7015,indispensable,3,1,SingleWord,['JJ']
14936,130260,130261,7016,Judging,2,1,SingleWord,['NN']
14937,130285,130286,7017,nonethnic,2,1,SingleWord,['JJ']
14938,130290,130291,7018,direct-to-void,1,1,SingleWord,"['JJ', 'TO', 'VB']"
14939,130293,130294,7018,heading,3,1,SingleWord,['VBG']
14940,130326,130327,7020,gender-war,2,1,SingleWord,"['NN', 'NN']"
14941,130350,130351,7021,workings,2,1,SingleWord,['NNS']
14942,130364,130365,7023,Trey,2,1,SingleWord,['NN']
14943,130376,130377,7023,molestation,1,1,SingleWord,['NN']
14944,130389,130390,7024,seldom,2,1,SingleWord,['NN']
14945,130391,130392,7024,honorably,2,1,SingleWord,['RB']
14946,130398,130399,7024,Kahlories,2,1,SingleWord,['NNS']
14947,130403,130404,7025,Sha-Na-Na,2,1,SingleWord,"['NN', 'TO', 'VB']"
14948,130426,130427,7026,utilizing,3,1,SingleWord,['VBG']
14949,130454,130455,7029,stiflingly,1,1,SingleWord,['RB']
14950,130466,130467,7030,tantamount,2,1,SingleWord,['NN']
14951,130482,130483,7030,Sept.,2,1,SingleWord,['NN']
14952,130488,130489,7031,Bledel,3,1,SingleWord,['NN']
14953,130509,130510,7031,pre-teen,2,1,SingleWord,"['NN', 'NN']"
14954,130569,130570,7035,Latino,2,1,SingleWord,['NN']
14955,130583,130584,7036,unrelated,1,1,SingleWord,['JJ']
14956,130613,130614,7037,Jiri,2,1,SingleWord,['NN']
14957,130615,130616,7037,Menzel,2,1,SingleWord,['NN']
14958,130618,130619,7037,Trains,2,1,SingleWord,['NNS']
14959,130621,130622,7037,Danis,3,1,SingleWord,['NN']
14960,130623,130624,7037,Tanovic,2,1,SingleWord,['NN']
14961,130639,130640,7038,wide-awake,2,1,SingleWord,"['JJ', 'NN']"
14962,130678,130679,7040,rainbows,2,1,SingleWord,['NNS']
14963,130682,130683,7040,plant,2,1,SingleWord,['NN']
14964,130684,130685,7040,smile-button,3,1,SingleWord,"['JJ', 'NN']"
14965,130691,130692,7040,populace,2,1,SingleWord,['NN']
14966,130715,130716,7042,faux-urban,1,1,SingleWord,"['JJ', 'JJ']"
14967,130719,130720,7042,hotter-two-years-ago,2,1,SingleWord,"['NN', 'CD', 'NNS', 'RB']"
14968,130723,130724,7042,R&B,2,1,SingleWord,"['NN', 'NN']"
14969,130746,130747,7043,indisputably,2,1,SingleWord,['RB']
14970,130755,130756,7044,treacle,2,1,SingleWord,['NN']
14971,130758,130759,7044,pore,2,1,SingleWord,['NN']
14972,130799,130800,7048,Mexico,2,1,SingleWord,['NN']
14973,130804,130805,7048,controversial,1,1,SingleWord,['JJ']
14974,130873,130874,7053,CD,2,1,SingleWord,['NN']
14975,130880,130881,7054,remade,2,1,SingleWord,['NN']
14976,130887,130888,7054,diapers,2,1,SingleWord,['NNS']
14977,130893,130894,7054,1987,3,1,SingleWord,[]
14978,130901,130902,7055,expand,2,1,SingleWord,['NN']
14979,130907,130908,7056,Mushes,2,1,SingleWord,['NNS']
14980,130912,130913,7056,college-friends,2,1,SingleWord,"['NN', 'NNS']"
14981,130947,130948,7057,monster-in-the,1,1,SingleWord,"['NN', 'IN', 'DT']"
14982,130952,130953,7058,miscalculates,2,1,SingleWord,['NNS']
14983,130961,130962,7058,fiddle,2,1,SingleWord,['NN']
14984,130973,130974,7059,Fubar,2,1,SingleWord,['NN']
14985,130992,130993,7060,skidding,1,1,SingleWord,['VBG']
14986,131084,131085,7064,nonconformity,2,1,SingleWord,['NN']
14987,131087,131088,7064,glancing,2,1,SingleWord,['VBG']
14988,131092,131093,7064,Hibiscus,2,1,SingleWord,['NN']
14989,131094,131095,7064,grandly,3,1,SingleWord,['RB']
14990,131112,131113,7065,McCulloch,2,1,SingleWord,['NN']
14991,131132,131133,7067,late-summer,3,1,SingleWord,"['RB', 'NN']"
14992,131134,131135,7067,surfer,2,1,SingleWord,['NN']
14993,131160,131161,7069,caliber,3,1,SingleWord,['NN']
14994,131201,131202,7071,coincidence,2,1,SingleWord,['NN']
14995,131210,131211,7072,shoestring,2,1,SingleWord,['VBG']
14996,131211,131212,7072,unevenly,2,1,SingleWord,['RB']
14997,131218,131219,7072,Lynch-like,2,1,SingleWord,"['NN', 'IN']"
14998,131223,131224,7072,rotting,1,1,SingleWord,['VBG']
14999,131240,131241,7073,wasting,1,1,SingleWord,['VBG']
15000,131247,131248,7073,Legally,2,1,SingleWord,['RB']
15001,131248,131249,7073,Blonde,2,1,SingleWord,['NN']
15002,131251,131252,7073,Abomination,0,1,SingleWord,['NN']
15003,131324,131325,7076,shoes,2,1,SingleWord,['NNS']
15004,131328,131329,7076,hoofing,2,1,SingleWord,['VBG']
15005,131329,131330,7076,crooning,2,1,SingleWord,['VBG']
15006,131340,131341,7077,conceptions,2,1,SingleWord,['NNS']
15007,131360,131361,7078,triple-crosses,2,1,SingleWord,"['NN', 'NNS']"
15008,131361,131362,7078,arise,2,1,SingleWord,['NN']
15009,131376,131377,7078,reedy,2,1,SingleWord,['NN']
15010,131377,131378,7078,consigliere,2,1,SingleWord,['RB']
15011,131394,131395,7079,Kate,2,1,SingleWord,['NN']
15012,131412,131413,7079,Janine,2,1,SingleWord,['NN']
15013,131415,131416,7079,all-woman,3,1,SingleWord,"['DT', 'NN']"
15014,131421,131422,7080,tame,3,1,SingleWord,['NN']
15015,131427,131428,7080,wised-up,2,1,SingleWord,"['VBN', 'RP']"
15016,131478,131479,7083,Rubenesque,2,1,SingleWord,['NN']
15017,131497,131498,7086,Niccol,2,1,SingleWord,['NN']
15018,131511,131512,7086,insinuating,2,1,SingleWord,['VBG']
15019,131571,131572,7090,nonbelievers,2,1,SingleWord,['NNS']
15020,131575,131576,7090,rethink,2,1,SingleWord,['NN']
15021,131577,131578,7090,attitudes,2,1,SingleWord,['NNS']
15022,131587,131588,7090,creed,2,1,SingleWord,['NN']
15023,131589,131590,7090,skeptics,1,1,SingleWord,['NNS']
15024,131597,131598,7091,Fred,2,1,SingleWord,['VBN']
15025,131599,131600,7091,Schepisi,2,1,SingleWord,['NN']
15026,131615,131616,7091,deathly,1,1,SingleWord,['RB']
15027,131653,131654,7095,unity,2,1,SingleWord,['NN']
15028,131679,131680,7097,Hundert,2,1,SingleWord,['NN']
15029,131697,131698,7097,agreement,2,1,SingleWord,['NN']
15030,131705,131706,7099,Spy-vs,2,1,SingleWord,"['NN', 'NN']"
15031,131711,131712,7100,desultory,1,1,SingleWord,['NN']
15032,131716,131717,7101,whistle,2,1,SingleWord,['NN']
15033,131788,131789,7103,handy,2,1,SingleWord,['NN']
15034,131812,131813,7105,humanistic,3,1,SingleWord,['JJ']
15035,131832,131833,7106,faded,2,1,SingleWord,['VBD']
15036,131835,131836,7106,skipped,2,1,SingleWord,['VBD']
15037,131848,131849,7108,flibbertigibbet,2,1,SingleWord,['NN']
15038,131871,131872,7109,dicey,1,1,SingleWord,['NN']
15039,131892,131893,7110,devastation,1,1,SingleWord,['NN']
15040,131895,131896,7110,disease,1,1,SingleWord,['NN']
15041,131903,131904,7111,romanticism,2,1,SingleWord,['NN']
15042,131915,131916,7111,sultry,3,1,SingleWord,['NN']
15043,131919,131920,7111,beer-fueled,3,1,SingleWord,"['NN', 'VBD']"
15044,131928,131929,7111,retiring,2,1,SingleWord,['VBG']
15045,131943,131944,7112,unexamined,2,1,SingleWord,['JJ']
15046,131948,131949,7113,digitally,2,1,SingleWord,['RB']
15047,131950,131951,7113,altered,3,1,SingleWord,['VBN']
15048,131960,131961,7113,monitor,2,1,SingleWord,['NN']
15049,132036,132037,7116,self-hating,2,1,SingleWord,"['NN', 'VBG']"
15050,132046,132047,7118,less-than-thrilling,0,1,SingleWord,"['JJR', 'IN', 'VBG']"
15051,132074,132075,7120,boomer,2,1,SingleWord,['NN']
15052,132079,132080,7121,extrusion,2,1,SingleWord,['NN']
15053,132096,132097,7122,propelled,2,1,SingleWord,['VBD']
15054,132103,132104,7123,aided,2,1,SingleWord,['VBD']
15055,132128,132129,7123,Mirren,2,1,SingleWord,['NNS']
15056,132153,132154,7124,heart-pounding,3,1,SingleWord,"['NN', 'NN']"
15057,132159,132160,7124,flopped,0,1,SingleWord,['VBD']
15058,132165,132166,7125,lovably,3,1,SingleWord,['RB']
15059,132192,132193,7127,proclaim,2,1,SingleWord,['NN']
15060,132197,132198,7127,love-struck,3,1,SingleWord,"['VB', 'NN']"
15061,132198,132199,7127,somebodies,2,1,SingleWord,['NNS']
15062,132213,132214,7128,somnambulant,2,1,SingleWord,['NN']
15063,132235,132236,7129,unlock,2,1,SingleWord,['NN']
15064,132269,132270,7131,pressure,2,1,SingleWord,['NN']
15065,132270,132271,7131,cooker,2,1,SingleWord,['NN']
15066,132273,132274,7131,horrified,1,1,SingleWord,['VBN']
15067,132299,132300,7133,movie-goers,2,1,SingleWord,"['NN', 'NNS']"
15068,132301,132302,7133,embarking,2,1,SingleWord,['VBG']
15069,132324,132325,7134,consumerist,2,1,SingleWord,['NN']
15070,132326,132327,7134,studiously,2,1,SingleWord,['RB']
15071,132354,132355,7137,Wimps,1,1,SingleWord,['NNS']
15072,132365,132366,7137,off-screen,2,1,SingleWord,"['IN', 'NN']"
15073,132375,132376,7138,necessity,2,1,SingleWord,['NN']
15074,132383,132384,7138,Towers,2,1,SingleWord,['NNS']
15075,132386,132387,7138,outdoes,2,1,SingleWord,['NNS']
15076,132414,132415,7140,non-firsthand,2,1,SingleWord,"['NN', 'NN']"
15077,132467,132468,7143,accentuating,3,1,SingleWord,['VBG']
15078,132468,132469,7143,muting,1,1,SingleWord,['VBG']
15079,132484,132485,7144,food-spittingly,3,1,SingleWord,"['NN', 'RB']"
15080,132490,132491,7145,mischievous,2,1,SingleWord,['JJ']
15081,132492,132493,7145,oodles,2,1,SingleWord,['NNS']
15082,132518,132519,7146,eye-filling,3,1,SingleWord,"['NN', 'NN']"
15083,132520,132521,7146,wide-screen,2,1,SingleWord,"['JJ', 'NN']"
15084,132541,132542,7146,disloyal,1,1,SingleWord,['NN']
15085,132542,132543,7146,satyr,2,1,SingleWord,['NN']
15086,132614,132615,7151,antagonism,2,1,SingleWord,['NN']
15087,132618,132619,7151,Jerusalem,2,1,SingleWord,['NN']
15088,132651,132652,7152,McDormand,2,1,SingleWord,['NN']
15089,132687,132688,7153,timeout,1,1,SingleWord,['NN']
15090,132697,132698,7154,harmed,1,1,SingleWord,['VBN']
15091,132704,132705,7154,insulted,1,1,SingleWord,['VBN']
15092,132710,132711,7154,torture,1,1,SingleWord,['NN']
15093,132720,132721,7155,Marcus,2,1,SingleWord,['NN']
15094,132726,132727,7155,copies,2,1,SingleWord,['NNS']
15095,132764,132765,7158,borrow,2,1,SingleWord,['NN']
15096,132774,132775,7159,reel\/real,2,1,SingleWord,"['NN', 'JJ']"
15097,132776,132777,7159,dichotomy,2,1,SingleWord,['NN']
15098,132782,132783,7159,pursued,2,1,SingleWord,['VBN']
15099,132788,132789,7159,Venice\/Venice,2,1,SingleWord,"['NN', 'NN']"
15100,132803,132804,7160,mobility,2,1,SingleWord,['NN']
15101,132820,132821,7161,Sullivan,2,1,SingleWord,['NN']
15102,132861,132862,7163,good-for-you,3,1,SingleWord,"['JJ', 'IN', 'PRP']"
15103,132872,132873,7164,venturesome,3,1,SingleWord,['NN']
15104,132910,132911,7167,dabbles,2,1,SingleWord,['NNS']
15105,132913,132914,7167,gaining,2,1,SingleWord,['VBG']
15106,132936,132937,7169,humidity,2,1,SingleWord,['NN']
15107,132946,132947,7170,far-flung,1,1,SingleWord,"['RB', 'NN']"
15108,132960,132961,7171,snapping,2,1,SingleWord,['VBG']
15109,132985,132986,7173,Elmo,3,1,SingleWord,['NN']
15110,132989,132990,7173,touts,2,1,SingleWord,['NNS']
15111,132996,132997,7173,coke,2,1,SingleWord,['NN']
15112,133019,133020,7174,empathize,3,1,SingleWord,['VB']
15113,133039,133040,7175,lamer,1,1,SingleWord,['NN']
15114,133043,133044,7175,saddle,2,1,SingleWord,['NN']
15115,133065,133066,7177,naturalness,2,1,SingleWord,['NN']
15116,133087,133088,7178,Coral,2,1,SingleWord,['JJ']
